title,price,district,location,link
1-комнатная квартира · 37 м² · 3/19 этаж,25 500 000 〒,Кабанбай батыр 49а,"Есильский р-н, Кабанбай батыр 49а",https://krisha.kz/a/show/1000357657
3-комнатная квартира · 111.5 м² · 6/12 этаж,53 000 000 〒,Улы Дала 27/1 — Толе Би,"Нура р-н, Улы Дала 27/1 — Толе Би",https://krisha.kz/a/show/1000169795
2-комнатная квартира · 34 м² · 6/17 этаж,24 000 000 〒,Туран 52/2,"Есильский р-н, Туран 52/2",https://krisha.kz/a/show/761988739
1-комнатная квартира · 41.71 м² · 12/12 этаж,21 500 000 〒,Майкайын 14 — Бауыржана Момышулы,"Алматы р-н, Майкайын 14 — Бауыржана Момышулы",https://krisha.kz/a/show/1000377609
2-комнатная квартира · 67 м² · 2/12 этаж,30 000 000 〒,Тлендиева,"Сарыарка р-н, Тлендиева",https://krisha.kz/a/show/1000377612
2-комнатная квартира · 44 м² · 6/9 этаж,25 000 000 〒,78 Упакованная заходи и живи,"Есильский р-н, Чингиза Айтматова 33 — Сыганак, шк 71 , 78 Упакованная заходи и живи",https://krisha.kz/a/show/761766324
2-комнатная квартира · 60 м² · 7/17 этаж,27 800 000 〒,Шаймерденова 4/3,"Алматы р-н, Шаймерденова 4/3",https://krisha.kz/a/show/761819607
2-комнатная квартира · 60 м² · 10/15 этаж,39 999 888 〒,Толе би 14 — Туран-Улы Дала,"Есильский р-н, Толе би 14 — Туран-Улы Дала",https://krisha.kz/a/show/762147122
2-комнатная квартира · 52.1 м² · 7/18 этаж,30 000 000 〒,Шаймерденова 8,"Алматы р-н, Шаймерденова 8",https://krisha.kz/a/show/761819768
2-комнатная квартира · 36.3 м² · 8/9 этаж,23 000 000 〒,Аль-Фараби 15 — Улы Дала,"Есильский р-н, Аль-Фараби 15 — Улы Дала",https://krisha.kz/a/show/761566589
2-комнатная квартира · 56.7 м² · 6/16 этаж,30 500 000 〒,Пр.Аль-Фараби 34 — проспект Аль-Фараби,"Есильский р-н, Пр.Аль-Фараби 34 — проспект Аль-Фараби",https://krisha.kz/a/show/693174403
2-комнатная квартира · 71 м² · 7/10 этаж,65 000 000 〒,Улы Дала 58/1,"Есильский р-н, Улы Дала 58/1",https://krisha.kz/a/show/762000225
2-комнатная квартира · 50 м² · 19/24 этаж,36 000 000 〒,38/3,"Есильский р-н, Кабанбай батыра 38/1, 38/2, 38/3",https://krisha.kz/a/show/762265117
3-комнатная квартира · 76 м² · 6/11 этаж,43 500 000 〒,Ахмет Байтурсынулы 29б,"Есильский р-н, Ахмет Байтурсынулы 29б",https://krisha.kz/a/show/1000298842
3-комнатная квартира · 82 м² · 13/18 этаж,58 000 000 〒,Мәңгілік Ел 51 — Улы Дала,"Есильский р-н, Мәңгілік Ел 51 — Улы Дала",https://krisha.kz/a/show/699149631
2-комнатная квартира · 54 м² · 1/9 этаж,22 000 000 〒,Сыганак 2,"Есильский р-н, Сыганак 2",https://krisha.kz/a/show/762213258
2-комнатная квартира · 69.4 м² · 17/18 этаж,40 500 000 〒,Е-36 2 — Сыганак,"Нура р-н, Е-36 2 — Сыганак",https://krisha.kz/a/show/761539754
1-комнатная квартира · 45 м² · 5/12 этаж,48 000 000 〒,Акмешит 1,"Есильский р-н, Акмешит 1",https://krisha.kz/a/show/697829174
1-комнатная квартира · 43 м² · 4/9 этаж,20 500 000 〒,айнаколь 62,"Алматы р-н, айнаколь 62",https://krisha.kz/a/show/1000219932
1-комнатная квартира · 43.3 м² · 4/9 этаж,26 000 000 〒,Бухар Жырау 34/2 — Алихан Бокейхан,"Есильский р-н, Бухар Жырау 34/2 — Алихан Бокейхан",https://krisha.kz/a/show/697420501
1-комнатная квартира · 31.89 м²,от 19 229 670 〒,Улы Дала,"Есильский р-н, Улы Дала",https://krisha.kz/a/show/687812428
1-комнатная квартира · 22 м² · 4/5 этаж,11 000 000 〒,Манаса 3/1,"Алматы р-н, Манаса 3/1",https://krisha.kz/a/show/1000366925
1-комнатная квартира · 40 м² · 9/9 этаж,20 000 000 〒,E 496 7 — Мәнгілік ел,"Есильский р-н, мкр Комсомольский, E 496 7 — Мәнгілік ел",https://krisha.kz/a/show/761727478
4-комнатная квартира · 172 м² · 12/20 этаж,75 000 000 〒,Калдаякова,"Алматы р-н, Калдаякова",https://krisha.kz/a/show/760076694
2-комнатная квартира · 60 м² · 2/14 этаж,31 500 000 〒,Александр Бараев 18/1 — Валиханова,"р-н Байконур, Александр Бараев 18/1 — Валиханова",https://krisha.kz/a/show/761117641
2-комнатная квартира · 60 м² · 4/9 этаж,38 500 000 〒,Улы Дала 61,"Есильский р-н, Улы Дала 61",https://krisha.kz/a/show/1000219669
5-комнатная квартира · 126 м² · 8/14 этаж,68 000 000 〒,Кайыма Мухамедханова 17,"Есильский р-н, Кайыма Мухамедханова 17",https://krisha.kz/a/show/760421945
2-комнатная квартира · 38 м² · 5/12 этаж,27 500 000 〒,Керей-Жанибек хандар 44/2,"Есильский р-н, Керей-Жанибек хандар 44/2",https://krisha.kz/a/show/761189697
2-комнатная квартира · 42 м² · 11/12 этаж,25 500 000 〒,Чингиз Айтматов 77/10,"Нура р-н, Чингиз Айтматов 77/10",https://krisha.kz/a/show/1000248949
1-комнатная квартира · 45 м² · 2/7 этаж,23 000 000 〒,Ахмета Байтурсынова 49/1 — Ақамет байтұрсінұлы көшесі Бином мектебі,"Алматы р-н, Ахмета Байтурсынова 49/1 — Ақамет байтұрсінұлы көшесі Бином мектебі",https://krisha.kz/a/show/692807281
1-комнатная квартира · 35.2 м² · 4/8 этаж,23 500 000 〒,Бухар Жырау 36/1,"Есильский р-н, Бухар Жырау 36/1",https://krisha.kz/a/show/760084153
1-комнатная квартира · 42.5 м² · 4/17 этаж,23 000 000 〒,Улы Дала 27,"Есильский р-н, Улы Дала 27",https://krisha.kz/a/show/760221509
3-комнатная квартира · 134.12 м² · 6/8 этаж,73 000 000 〒,Керей и  Жанибек хандар 6 — Туран- Керей и Жанибек,"Есильский р-н, Керей и  Жанибек хандар 6 — Туран- Керей и Жанибек",https://krisha.kz/a/show/1000317455
2-комнатная квартира · 45 м² · 7/10 этаж,21 500 000 〒,Жамбыла 10,"Сарыарка р-н, Жамбыла 10",https://krisha.kz/a/show/1000168301
1-комнатная квартира · 18.4 м² · 2/5 этаж,9 000 000 〒,Сатпаева,"Алматы р-н, Сатпаева",https://krisha.kz/a/show/761868578
2-комнатная квартира · 37 м² · 6/9 этаж,25 200 000 〒,Шамши Калдаяков,"Алматы р-н, Шамши Калдаяков",https://krisha.kz/a/show/762068255
2-комнатная квартира · 71 м² · 2/12 этаж,40 000 000 〒,Аманжолова — Нажимеденова,Аманжолова — Нажимеденова,https://krisha.kz/a/show/26809788
3-комнатная квартира · 100.5 м² · 2/8 этаж,98 900 000 〒,Шамши Калдаяков,"Алматы р-н, Шамши Калдаяков",https://krisha.kz/a/show/761995778
4-комнатная квартира · 104 м² · 8/9 этаж,55 000 000 〒,Кюйши Дины 24,"Алматы р-н, Кюйши Дины 24",https://krisha.kz/a/show/760836792
2-комнатная квартира · 59 м² · 2/9 этаж,25 000 000 〒,Ауэзова 38/1,"Сарыарка р-н, Ауэзова 38/1",https://krisha.kz/a/show/694711033
1-комнатная квартира · 38.7 м² · 2/12 этаж,16 500 000 〒,Дукенулы 38/1,"Сарыарка р-н, Дукенулы 38/1",https://krisha.kz/a/show/761636822
2-комнатная квартира · 60 м² · 6/9 этаж,35 000 000 〒,Казыбек би 7/1,"Нура р-н, Казыбек би 7/1",https://krisha.kz/a/show/1000263208
4-комнатная квартира · 145.4 м² · 5/10 этаж,67 000 000 〒,Жошы Хан 7,"Есильский р-н, Жошы Хан 7",https://krisha.kz/a/show/762256400
1-комнатная квартира · 50.09 м² · 11/12 этаж,16 000 000 〒,Тауелсиздик — Бауыржан Момышулы-Тәуелсіздік,"Алматы р-н, Тауелсиздик — Бауыржан Момышулы-Тәуелсіздік",https://krisha.kz/a/show/693952656
1-комнатная квартира · 37 м² · 13/21 этаж,20 000 000 〒,блок F,"Алматы р-н, Нажимеденова  Пирамида 10/1 — ул. Нажимеденова/Тауельсиздик,блок F",https://krisha.kz/a/show/699083036
2-комнатная квартира · 66 м² · 2 этаж,32 500 000 〒,Шарль де Голя 18,"Алматы р-н, Шарль де Голя 18",https://krisha.kz/a/show/761743457
2-комнатная квартира · 41 м² · 6/9 этаж,29 500 000 〒,Е 496 7 — Мангилик Ел,"Есильский р-н, Е 496 7 — Мангилик Ел",https://krisha.kz/a/show/761879481
1-комнатная квартира · 40.9 м² · 3/9 этаж,20 500 000 〒,Умай Ана 14,"Есильский р-н, Умай Ана 14",https://krisha.kz/a/show/699082803
3-комнатная квартира · 77 м² · 5/9 этаж,50 000 000 〒,Толе би 63,"Нура р-н, Толе би 63",https://krisha.kz/a/show/761761632
1-комнатная квартира · 29.1 м² · 5/5 этаж,11 500 000 〒,Республики 55 — Технопарк,"Алматы р-н, Республики 55 — Технопарк",https://krisha.kz/a/show/693025157
1-комнатная квартира · 36 м² · 6/9 этаж,16 800 000 〒,Кургальжинское шоссе 23/1,"Есильский р-н, Кургальжинское шоссе 23/1",https://krisha.kz/a/show/760748138
2-комнатная квартира · 70 м² · 10/10 этаж,24 000 000 〒,Кюйши Дины — Жумабаева,"Алматы р-н, Кюйши Дины — Жумабаева",https://krisha.kz/a/show/760924332
